                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.72925,                 1.2248,                 1.1661,                0.97391,                      1,                  0.995,                 0.8955,                0.74454,                 1.6081,                 1.4176,             0.00094085,             0.00094085,             0.00094085
                     36,                0.80145,                 1.2245,                 1.2662,                0.97389,                      1,                  0.995,                 0.8955,                0.59716,                0.91382,                 1.4633,             0.00091885,             0.00091885,             0.00091885
                     37,                0.78783,                 1.2853,                 1.2684,                0.97257,                      1,                  0.995,                 0.8955,                0.59442,                0.93784,                  1.434,             0.00089685,             0.00089685,             0.00089685
                     38,                0.86216,                 1.2579,                 1.2876,                0.97041,                      1,                  0.995,                 0.8955,                0.68784,                 1.0394,                 1.3198,             0.00087484,             0.00087484,             0.00087484
                     39,                0.74935,                 1.1832,                 1.2024,                0.93271,                      1,                  0.995,                 0.6965,                0.97167,                  1.524,                 1.5032,             0.00085284,             0.00085284,             0.00085284
                     40,                0.85887,                 1.3809,                 1.3549,                0.88556,                      1,                  0.995,                  0.597,                0.94686,                 1.8387,                 1.4566,             0.00083083,             0.00083083,             0.00083083
                     41,                0.88696,                 1.2535,                  1.316,                0.84521,                      1,                  0.995,                0.44775,                 1.5558,                 2.2508,                 1.9887,             0.00080883,             0.00080883,             0.00080883
                     42,                0.83372,                 1.2033,                 1.2732,                0.49646,                      1,                  0.995,                 0.6965,                0.86391,                 1.5669,                 1.5212,             0.00078682,             0.00078682,             0.00078682
                     43,                0.80669,                 1.2042,                  1.274,                0.78692,                      1,                  0.995,                 0.8955,                0.52556,                 1.4133,                 1.3298,             0.00076482,             0.00076482,             0.00076482
                     44,                0.74631,                 1.1279,                 1.2241,                0.96075,                      1,                  0.995,                 0.8955,                0.60881,                 1.2501,                 1.3923,             0.00074282,             0.00074282,             0.00074282
                     45,                0.67967,                 1.0476,                 1.1578,                0.97026,                      1,                  0.995,                  0.796,                0.64256,                  1.253,                 1.4284,             0.00072081,             0.00072081,             0.00072081
                     46,                0.70936,                 1.0592,                 1.1916,                0.96667,                      1,                  0.995,                 0.8955,                0.73697,                  1.166,                  1.472,             0.00069881,             0.00069881,             0.00069881
                     47,                 0.7279,                  1.053,                  1.216,                0.96749,                      1,                  0.995,                  0.796,                0.82173,                 1.0679,                 1.4935,              0.0006768,              0.0006768,              0.0006768
                     48,                0.75525,                  1.034,                 1.2439,                0.97246,                      1,                  0.995,                 0.8955,                0.51968,                0.90706,                 1.2712,              0.0006548,              0.0006548,              0.0006548
                     49,                0.84672,                 1.1185,                 1.3284,                 0.9725,                      1,                  0.995,                 0.8955,                0.53623,                  1.002,                 1.2705,             0.00063279,             0.00063279,             0.00063279
                     50,                 0.7577,                 1.0242,                 1.2287,                0.97267,                      1,                  0.995,                  0.995,                0.47531,                 1.0461,                 1.2476,             0.00061079,             0.00061079,             0.00061079
                     51,                0.65557,                0.92715,                 1.1338,                0.97278,                      1,                  0.995,                  0.995,                0.42345,                0.95524,                  1.224,             0.00058878,             0.00058878,             0.00058878
                     52,                 0.6811,                 1.1272,                 1.1845,                0.97081,                      1,                  0.995,                 0.8955,                0.60074,                 0.8249,                 1.3101,             0.00056678,             0.00056678,             0.00056678
                     53,                0.59423,                0.97514,                 1.0839,                0.97061,                      1,                  0.995,                 0.8955,                0.70542,                 1.1009,                 1.4238,             0.00054478,             0.00054478,             0.00054478
                     54,                0.62797,                0.85959,                 1.0793,                0.97108,                      1,                  0.995,                  0.796,                0.84517,                 1.0114,                   1.56,             0.00052277,             0.00052277,             0.00052277
                     55,                 0.6708,                0.94455,                 1.1774,                0.97209,                      1,                  0.995,                 0.8955,                0.88469,                 1.1208,                 1.6012,             0.00050077,             0.00050077,             0.00050077
                     56,                0.61396,                0.83478,                 1.0968,                0.97225,                      1,                  0.995,                 0.8955,                 0.8589,                 1.0677,                 1.5722,             0.00047876,             0.00047876,             0.00047876
                     57,                0.69245,                 0.9089,                 1.1618,                0.97222,                      1,                  0.995,                 0.8955,                0.74814,                0.94996,                 1.4401,             0.00045676,             0.00045676,             0.00045676
                     58,                0.65494,                0.90123,                  1.152,                0.97199,                      1,                  0.995,                 0.8955,                0.60405,                0.79892,                 1.2891,             0.00043475,             0.00043475,             0.00043475
                     59,                0.69682,                0.93723,                 1.1617,                0.97151,                      1,                  0.995,                 0.8955,                 0.5819,                0.83257,                  1.258,             0.00041275,             0.00041275,             0.00041275
                     60,                0.68295,                0.92619,                 1.1799,                0.97144,                      1,                  0.995,                 0.8955,                0.53407,                0.72481,                 1.2307,             0.00039074,             0.00039074,             0.00039074
                     61,                0.63983,                0.92119,                 1.1352,                0.97181,                      1,                  0.995,                 0.8955,                0.53706,                0.70677,                 1.2528,             0.00036874,             0.00036874,             0.00036874
                     62,                0.67073,                0.86573,                 1.1234,                0.97129,                      1,                  0.995,                 0.8955,                0.70052,                0.71211,                 1.4256,             0.00034674,             0.00034674,             0.00034674
                     63,                0.62641,                  0.855,                 1.1321,                0.96974,                      1,                  0.995,                 0.8955,                0.64765,                0.69797,                 1.3968,             0.00032473,             0.00032473,             0.00032473
                     64,                0.69348,                0.91805,                 1.1986,                0.97185,                      1,                  0.995,                 0.8955,                0.56596,                0.67023,                 1.2831,             0.00030273,             0.00030273,             0.00030273
                     65,                0.64971,                0.85299,                 1.1652,                0.97268,                      1,                  0.995,                  0.995,                 0.5249,                0.80551,                 1.2233,             0.00028072,             0.00028072,             0.00028072
                     66,                0.44288,                0.89882,                 1.0436,                0.97161,                      1,                  0.995,                  0.796,                0.80487,                0.92588,                 1.3521,             0.00025872,             0.00025872,             0.00025872
                     67,                0.49795,                0.89567,                 1.0941,                0.97089,                      1,                  0.995,                 0.6965,                0.90859,                 1.0452,                 1.4211,             0.00023671,             0.00023671,             0.00023671
                     68,                0.45153,                 0.8762,                 1.0279,                0.96867,                      1,                  0.995,                  0.796,                0.98897,                0.99602,                 1.4638,             0.00021471,             0.00021471,             0.00021471
                     69,                0.41163,                0.90048,                0.98247,                0.96858,                      1,                  0.995,                  0.796,                0.84411,                0.95932,                 1.3806,             0.00019271,             0.00019271,             0.00019271
                     70,                0.45075,                0.90503,                 1.0402,                0.97058,                      1,                  0.995,                 0.8955,                0.65076,                0.71827,                 1.3223,              0.0001707,              0.0001707,              0.0001707
                     71,                0.42999,                0.86537,                 1.0238,                0.97208,                      1,                  0.995,                 0.8955,                0.64505,                0.68578,                  1.319,              0.0001487,              0.0001487,              0.0001487
                     72,                0.40688,                0.80948,                 1.0005,                0.97323,                      1,                  0.995,                 0.8955,                0.68982,                0.67404,                 1.3641,             0.00012669,             0.00012669,             0.00012669
                     73,                0.40876,                0.81743,                 1.0277,                 0.9734,                      1,                  0.995,                 0.8955,                0.71108,                0.67584,                 1.3919,             0.00010469,             0.00010469,             0.00010469
                     74,                0.42788,                 0.8115,                 1.0466,                0.97336,                      1,                  0.995,                 0.8955,                0.73798,                0.59761,                 1.4249,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     75,                0.37481,                0.77304,                0.98301,                0.97367,                      1,                  0.995,                 0.8955,                0.74165,                0.59632,                 1.4315,             6.0679e-05,             6.0679e-05,             6.0679e-05
