                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.55093,                 1.0791,                 1.0654,                 0.9173,                      1,                  0.995,                  0.995,                0.27434,                 1.4506,                 1.0022,               0.000689,               0.000689,               0.000689
                     37,                0.52848,                 1.0661,                 1.0399,                0.91378,                      1,                  0.995,                 0.8955,                0.34648,                 1.4501,                 1.0586,              0.0006725,              0.0006725,              0.0006725
                     38,                0.49965,                0.97888,                 1.0345,                0.91493,                      1,                  0.995,                 0.8955,                   0.38,                 1.5636,                 1.0882,               0.000656,               0.000656,               0.000656
                     39,                 0.5487,                 1.0604,                 1.0897,                0.92205,                      1,                  0.995,                  0.995,                 0.2693,                 1.3354,                 1.0173,              0.0006395,              0.0006395,              0.0006395
                     40,                0.48946,                0.98733,                 1.0273,                      1,                      1,                  0.995,                  0.995,                0.22191,                 1.5294,                 1.0004,               0.000623,               0.000623,               0.000623
                     41,                0.50288,                 1.0571,                 1.0342,                0.90846,                      1,                  0.995,                  0.995,                0.18151,                 1.2685,                0.98369,              0.0006065,              0.0006065,              0.0006065
                     42,                 0.4651,                0.98839,                 1.0138,                      1,                      1,                  0.995,                  0.995,                0.21772,                   1.35,                0.99028,                0.00059,                0.00059,                0.00059
                     43,                0.47753,                 1.0107,                 1.0145,                0.92608,                      1,                  0.995,                  0.995,                0.27845,                 1.5719,                 1.0104,              0.0005735,              0.0005735,              0.0005735
                     44,                0.46169,                 1.0301,                 1.0258,                0.92237,                      1,                  0.995,                  0.995,                0.28558,                  1.587,                 1.0197,               0.000557,               0.000557,               0.000557
                     45,                0.44269,                0.96525,                 1.0055,                0.94714,                      1,                  0.995,                  0.995,                0.23489,                 1.1185,                0.99306,              0.0005405,              0.0005405,              0.0005405
                     46,                0.50061,                 1.0091,                 1.0569,                0.93845,                      1,                  0.995,                  0.995,                0.21872,                 1.1641,                 1.0014,               0.000524,               0.000524,               0.000524
                     47,                0.45295,                0.93604,                0.99277,                      1,                      1,                  0.995,                  0.995,                0.14234,                 1.4421,                0.97068,              0.0005075,              0.0005075,              0.0005075
                     48,                0.42751,                0.90698,                0.99647,                0.87053,                      1,                  0.995,                  0.995,                0.23005,                  1.551,                  1.003,               0.000491,               0.000491,               0.000491
                     49,                0.41581,                0.91612,                 1.0005,                0.89202,                      1,                  0.995,                  0.995,                0.18842,                 1.7557,                0.98758,              0.0004745,              0.0004745,              0.0004745
                     50,                0.43226,                0.91188,                0.97866,                      1,                      1,                  0.995,                  0.995,                0.11544,                 1.6184,                0.97029,               0.000458,               0.000458,               0.000458
                     51,                0.41747,                0.88292,                0.98815,                      1,                      1,                  0.995,                  0.995,                0.11497,                 1.6522,                0.96553,              0.0004415,              0.0004415,              0.0004415
                     52,                0.41036,                0.90946,                 1.0022,                0.86899,                      1,                  0.995,                  0.995,                0.14348,                 1.6977,                0.97101,               0.000425,               0.000425,               0.000425
                     53,                0.40522,                0.95296,                0.98266,                0.86795,                      1,                  0.995,                  0.995,                0.16797,                 1.8251,                0.98231,              0.0004085,              0.0004085,              0.0004085
                     54,                0.38899,                0.90256,                 0.9773,                0.87748,                      1,                  0.995,                  0.995,                0.12306,                 1.5088,                0.96771,               0.000392,               0.000392,               0.000392
                     55,                0.38296,                0.90159,                 0.9613,                0.90142,                      1,                  0.995,                  0.995,                0.17136,                 1.2993,                0.97348,              0.0003755,              0.0003755,              0.0003755
                     56,                0.39167,                0.87853,                0.98194,                0.90634,                      1,                  0.995,                  0.995,                0.13938,                 1.3093,                0.96769,               0.000359,               0.000359,               0.000359
                     57,                0.38339,                0.87642,                0.95921,                0.89245,                      1,                  0.995,                  0.995,                0.16425,                 1.4606,                0.97118,              0.0003425,              0.0003425,              0.0003425
                     58,                0.38416,                0.87212,                0.97355,                      1,                      1,                  0.995,                  0.995,                0.10622,                  1.635,                0.96197,               0.000326,               0.000326,               0.000326
                     59,                0.39894,                0.83387,                0.97512,                      1,                      1,                  0.995,                  0.995,                0.21803,                  1.919,                0.98843,              0.0003095,              0.0003095,              0.0003095
                     60,                0.37235,                0.84541,                0.98395,                0.86409,                      1,                  0.995,                  0.995,                0.20286,                 1.9052,                 0.9792,               0.000293,               0.000293,               0.000293
                     61,                0.37261,                0.84538,                0.95664,                0.87367,                      1,                  0.995,                  0.995,                0.17464,                 1.7563,                0.97406,              0.0002765,              0.0002765,              0.0002765
                     62,                0.38897,                0.87961,                 0.9829,                0.88698,                      1,                  0.995,                  0.995,                0.11138,                 1.6617,                0.96196,                0.00026,                0.00026,                0.00026
                     63,                0.32857,                0.83076,                0.94633,                0.89585,                      1,                  0.995,                  0.995,                0.11327,                 1.5396,                0.96146,              0.0002435,              0.0002435,              0.0002435
                     64,                0.33391,                0.85905,                0.94737,                0.90001,                      1,                  0.995,                  0.995,                0.16514,                 1.4151,                0.96941,               0.000227,               0.000227,               0.000227
                     65,                0.34367,                0.86911,                0.94439,                      1,                      1,                  0.995,                  0.995,                0.16759,                 1.4308,                0.97008,              0.0002105,              0.0002105,              0.0002105
                     66,                0.25591,                 0.8314,                0.88524,                      1,                      1,                  0.995,                  0.995,                0.12087,                 1.4532,                  0.963,               0.000194,               0.000194,               0.000194
                     67,                0.23686,                0.80346,                0.85194,                      1,                      1,                  0.995,                  0.995,                0.11932,                  1.445,                 0.9644,              0.0001775,              0.0001775,              0.0001775
                     68,                 0.2356,                0.77951,                0.86661,                0.90236,                      1,                  0.995,                  0.995,                0.09012,                 1.4374,                0.95832,               0.000161,               0.000161,               0.000161
                     69,                0.24872,                0.80431,                0.87542,                      1,                      1,                  0.995,                  0.995,                0.10749,                  1.451,                0.96114,              0.0001445,              0.0001445,              0.0001445
                     70,                0.21248,                0.77636,                0.84369,                0.90745,                      1,                  0.995,                  0.995,                0.10769,                 1.4923,                0.96177,               0.000128,               0.000128,               0.000128
                     71,                0.20978,                0.77126,                0.84129,                      1,                      1,                  0.995,                  0.995,                0.11822,                 1.5109,                0.96694,              0.0001115,              0.0001115,              0.0001115
                     72,                0.21675,                0.76312,                0.84859,                      1,                      1,                  0.995,                  0.995,                0.11164,                 1.4754,                0.96216,                9.5e-05,                9.5e-05,                9.5e-05
                     73,                0.20104,                0.76564,                0.83619,                      1,                      1,                  0.995,                  0.995,                0.09549,                 1.4585,                0.96017,               7.85e-05,               7.85e-05,               7.85e-05
                     74,                0.20792,                0.76758,                0.85232,                      1,                      1,                  0.995,                  0.995,                0.13055,                 1.4236,                0.96961,                6.2e-05,                6.2e-05,                6.2e-05
                     75,                0.19391,                0.77196,                0.83382,                      1,                      1,                  0.995,                  0.995,                0.10926,                 1.4561,                0.96478,               4.55e-05,               4.55e-05,               4.55e-05
